Date,Close/Last,Volume,Open,High,Low
1/10/24,233.94,91628500,$235.10 ,$235.50 ,$231.29 
1/11/24,227.22,105873600,$230.57 ,$230.93 ,$225.37 
1/12/24,218.89,123043800,$220.08 ,$225.34 ,$217.15 
1/16/24,219.91,115355000,$215.10 ,$223.49 ,$212.18 
1/17/24,215.55,103164400,$214.86 ,$215.67 ,$212.01 
1/18/24,211.88,108595400,$216.88 ,$217.45 ,$208.74 
1/19/24,212.19,102260300,$209.99 ,$213.19 ,$207.56 
1/22/24,208.80,117952500,$212.26 ,$217.80 ,$206.27 
1/23/24,209.14,106605900,$211.30 ,$215.65 ,$207.75 
1/24/24,207.83,123369900,$211.88 ,$212.73 ,$206.77 
1/25/24,182.63,198076800,$189.70 ,$193.00 ,$180.06 
1/26/24,183.25,107343200,$185.50 ,$186.78 ,$182.10 
1/29/24,190.93,125013100,$185.63 ,$191.48 ,$183.67 
1/30/24,191.59,109982300,$195.33 ,$196.36 ,$190.61 
1/31/24,187.29,103221400,$187.00 ,$193.97 ,$185.85 
2/1/24,188.86,91843280,$188.50 ,$189.88 ,$184.28 
2/2/24,187.91,110612700,$185.04 ,$188.69 ,$182.00 
2/5/24,181.06,134294400,$184.26 ,$184.68 ,$175.01 
2/6/24,185.10,122676000,$177.21 ,$186.49 ,$177.11 
2/7/24,187.58,111535200,$188.18 ,$189.79 ,$182.68 
2/8/24,189.56,83034040,$189.00 ,$191.62 ,$185.58 
2/9/24,193.57,84476350,$190.18 ,$194.12 ,$189.48 
2/12/24,188.13,95498600,$192.11 ,$194.73 ,$187.28 
2/13/24,184.02,86759480,$183.99 ,$187.26 ,$182.11 
2/14/24,188.71,81202990,$185.30 ,$188.89 ,$183.35 
2/15/24,200.45,120831800,$189.16 ,$200.88 ,$188.86 
2/16/24,199.95,111346700,$202.06 ,$203.17 ,$197.40 
2/20/24,193.76,104545800,$196.13 ,$198.60 ,$189.13 
2/21/24,194.77,103844000,$193.36 ,$199.44 ,$191.95 
2/22/24,197.41,92739460,$194.00 ,$198.32 ,$191.36 
2/23/24,191.97,78841920,$195.31 ,$197.57 ,$191.50 
2/26/24,199.40,111747100,$192.29 ,$201.78 ,$192.00 
2/27/24,199.73,108645400,$204.04 ,$205.60 ,$198.26 
2/28/24,202.04,99806170,$200.42 ,$205.30 ,$198.44 
2/29/24,201.88,85906970,$204.18 ,$205.28 ,$198.45 
3/1/24,202.64,82243120,$200.52 ,$204.52 ,$198.50 
3/4/24,188.14,134334900,$198.73 ,$199.75 ,$186.72 
3/5/24,180.74,119660800,$183.05 ,$184.59 ,$177.57 
3/6/24,176.54,107920900,$179.99 ,$181.58 ,$173.70 
3/7/24,178.65,102129000,$174.35 ,$180.04 ,$173.70 
3/8/24,175.34,85544640,$181.50 ,$182.73 ,$174.70 
3/11/24,177.77,85391530,$175.45 ,$182.87 ,$174.80 
3/12/24,177.54,87391680,$177.77 ,$179.43 ,$172.41 
3/13/24,169.48,106524500,$173.05 ,$176.05 ,$169.15 
3/14/24,162.50,126325700,$167.77 ,$171.17 ,$160.51 
3/15/24,163.57,97146830,$163.16 ,$165.18 ,$160.76 
3/18/24,173.80,108214400,$170.02 ,$174.72 ,$165.90 
3/19/24,171.32,77271430,$172.36 ,$172.82 ,$167.42 
3/20/24,175.66,83846730,$173.00 ,$176.25 ,$170.82 
3/21/24,172.82,73178010,$176.39 ,$178.18 ,$171.80 
3/22/24,170.83,75580640,$166.69 ,$171.20 ,$166.30 
3/25/24,172.63,74228620,$168.76 ,$175.24 ,$168.73 
3/26/24,177.67,113186200,$178.58 ,$184.25 ,$177.38 
3/27/24,179.83,81804040,$181.41 ,$181.91 ,$176.00 
3/28/24,175.79,77654840,$177.45 ,$179.57 ,$175.30 
4/1/24,175.22,81562130,$176.17 ,$176.75 ,$170.21 
4/2/24,166.63,116650600,$164.75 ,$167.69 ,$163.43 
4/3/24,168.38,82950140,$164.02 ,$168.82 ,$163.28 
4/4/24,171.11,123162000,$170.07 ,$177.19 ,$168.01 
4/5/24,164.90,143157600,$169.08 ,$170.86 ,$160.51 
4/8/24,172.98,104423300,$169.34 ,$174.50 ,$167.79 
4/9/24,176.88,103232700,$172.91 ,$179.22 ,$171.92 
4/10/24,171.76,84532410,$173.04 ,$174.93 ,$170.01 
4/11/24,174.60,94515990,$172.55 ,$175.88 ,$168.51 
4/12/24,171.05,64722670,$172.34 ,$173.81 ,$170.36 
4/15/24,161.48,100245300,$170.24 ,$170.69 ,$161.38 
4/16/24,157.11,96999960,$156.74 ,$158.19 ,$153.75 
4/17/24,155.45,82439720,$157.64 ,$158.33 ,$153.78 
4/18/24,149.93,96098830,$151.25 ,$152.20 ,$148.70 
4/19/24,147.05,87074500,$148.97 ,$150.94 ,$146.22 
4/22/24,142.05,107097600,$140.56 ,$144.44 ,$138.80 
4/23/24,144.68,124545100,$143.33 ,$147.26 ,$141.11 
4/24/24,162.13,181178000,$162.84 ,$167.97 ,$157.51 
4/25/24,170.18,126427500,$158.96 ,$170.88 ,$158.36 
4/26/24,168.29,109815700,$168.85 ,$172.12 ,$166.37 
4/29/24,194.05,243869700,$188.42 ,$198.87 ,$184.54 
4/30/24,183.28,127031800,$186.98 ,$190.95 ,$182.84 
5/1/24,179.99,92829720,$182.00 ,$185.86 ,$179.01 
5/2/24,180.01,89148040,$182.86 ,$184.60 ,$176.02 
5/3/24,181.19,75491540,$182.10 ,$184.78 ,$178.42 
5/6/24,184.76,84390250,$183.80 ,$187.56 ,$182.20 
5/7/24,177.81,75045850,$182.40 ,$183.26 ,$177.40 
5/8/24,174.72,79969490,$171.59 ,$176.06 ,$170.15 
5/9/24,171.97,65950290,$175.01 ,$175.62 ,$171.37 
5/10/24,168.47,72627180,$173.05 ,$173.06 ,$167.75 
5/13/24,171.89,67018900,$170.00 ,$175.40 ,$169.00 
5/14/24,177.55,86407420,$174.50 ,$179.49 ,$174.07 
5/15/24,173.99,79662990,$179.90 ,$180.00 ,$173.11 
5/16/24,174.84,59812220,$174.10 ,$175.79 ,$171.43 
5/17/24,177.46,77445850,$173.55 ,$179.63 ,$172.75 
5/20/24,174.95,61727430,$177.56 ,$177.75 ,$173.52 
5/21/24,186.60,115266500,$175.51 ,$186.88 ,$174.71 
5/22/24,180.11,88313480,$182.85 ,$183.80 ,$178.12 
5/23/24,173.74,71975500,$181.80 ,$181.90 ,$173.26 
5/24/24,179.24,65584480,$174.84 ,$180.08 ,$173.73 
5/28/24,176.75,59736620,$176.40 ,$178.25 ,$173.16 
5/29/24,176.19,54782650,$174.19 ,$178.15 ,$173.93 
5/30/24,178.79,77784760,$178.58 ,$182.67 ,$175.38 
5/31/24,178.08,67314600,$178.50 ,$180.32 ,$173.82 
6/3/24,176.29,68568920,$178.13 ,$182.64 ,$174.49 
6/4/24,174.77,60056340,$174.78 ,$177.76 ,$174.00 
6/5/24,175.00,57953760,$175.35 ,$176.15 ,$172.13 
6/6/24,177.94,69887020,$174.60 ,$179.73 ,$172.73 
6/7/24,177.48,56244930,$176.13 ,$179.35 ,$175.58 
6/10/24,173.79,50869680,$176.06 ,$178.57 ,$173.17 
6/11/24,170.66,64761930,$173.92 ,$174.75 ,$167.41 
6/12/24,177.29,90389450,$171.12 ,$180.55 ,$169.80 
6/13/24,182.47,118984100,$188.39 ,$191.08 ,$181.23 
6/14/24,178.01,82038190,$185.80 ,$186.00 ,$176.92 
6/17/24,187.44,109786100,$177.92 ,$188.81 ,$177.00 
6/18/24,184.86,68982270,$186.56 ,$187.20 ,$182.37 
6/20/24,181.57,55893140,$184.68 ,$185.21 ,$179.66 
6/21/24,183.01,63029480,$182.30 ,$183.95 ,$180.69 
6/24/24,182.58,61992070,$184.97 ,$188.80 ,$182.55 
6/25/24,187.35,63678270,$184.40 ,$187.97 ,$182.01 
6/26/24,196.37,95737070,$186.54 ,$197.76 ,$186.36 
6/27/24,197.42,72746520,$195.17 ,$198.72 ,$194.05 
6/28/24,197.88,95438070,$199.55 ,$203.20 ,$195.26 
7/1/24,209.86,135691400,$201.02 ,$213.23 ,$200.85 
7/2/24,231.26,205047900,$218.89 ,$231.30 ,$218.06 
7/3/24,246.39,166561500,$234.56 ,$248.35 ,$234.25 
7/5/24,251.52,154501200,$249.81 ,$252.37 ,$242.46 
7/8/24,252.94,157219600,$247.71 ,$259.44 ,$244.57 
7/9/24,262.33,160742500,$251.00 ,$265.61 ,$250.30 
7/10/24,263.26,128519400,$262.80 ,$267.59 ,$257.86 
7/11/24,241.03,221707300,$263.30 ,$271.00 ,$239.65 
7/12/24,248.23,155955800,$235.80 ,$251.84 ,$233.09 
7/15/24,252.64,146912900,$255.97 ,$265.60 ,$251.73 
7/16/24,256.56,126332500,$255.31 ,$258.62 ,$245.80 
7/17/24,248.50,115584800,$252.73 ,$258.47 ,$246.18 
7/18/24,249.23,110869000,$251.09 ,$257.14 ,$247.20 
7/19/24,239.20,87403900,$247.79 ,$249.44 ,$236.83 
7/22/24,251.51,101225400,$244.21 ,$253.21 ,$243.75 
7/23/24,246.38,111928200,$253.60 ,$255.76 ,$245.63 
7/24/24,215.99,167942900,$225.42 ,$225.99 ,$214.71 
7/25/24,220.25,100636500,$216.80 ,$226.00 ,$216.23 
7/26/24,219.80,94604150,$221.19 ,$222.28 ,$215.33 
7/29/24,232.10,129201800,$224.90 ,$234.27 ,$224.70 
7/30/24,222.62,100560300,$232.25 ,$232.41 ,$220.00 
7/31/24,232.07,67497010,$227.90 ,$234.68 ,$226.79 
8/1/24,216.86,83861900,$227.69 ,$231.87 ,$214.33 
8/2/24,207.67,82880120,$214.88 ,$216.13 ,$205.78 
8/5/24,198.88,100308800,$185.22 ,$203.88 ,$182.00 
8/6/24,200.64,73783940,$200.75 ,$202.90 ,$192.67 
8/7/24,191.76,71159780,$200.77 ,$203.49 ,$191.48 
8/8/24,198.84,65033870,$195.70 ,$200.70 ,$192.04 
8/9/24,200.00,58648270,$197.05 ,$200.88 ,$195.11 
8/12/24,197.49,64044900,$199.02 ,$199.26 ,$194.67 
8/13/24,207.83,76247390,$198.47 ,$208.49 ,$197.06 
8/14/24,201.38,70250010,$207.39 ,$208.44 ,$198.75 
8/15/24,214.14,89848530,$205.02 ,$215.88 ,$204.82 
8/16/24,216.12,88765120,$211.15 ,$219.80 ,$210.80 
8/19/24,222.72,76435220,$217.07 ,$222.98 ,$214.09 
8/20/24,221.10,74001180,$224.88 ,$228.22 ,$219.56 
8/21/24,223.27,70145960,$222.67 ,$224.66 ,$218.86 
8/22/24,210.66,79514480,$223.82 ,$224.80 ,$210.32 
8/23/24,220.32,81525210,$214.46 ,$221.48 ,$214.21 
8/26/24,213.21,59301190,$218.75 ,$219.09 ,$211.01 
8/27/24,209.21,62821390,$213.25 ,$215.66 ,$206.94 
8/28/24,205.75,64116350,$209.72 ,$211.84 ,$202.59 
8/29/24,206.28,62308820,$209.80 ,$214.89 ,$205.97 
8/30/24,214.11,63370610,$208.63 ,$214.57 ,$207.03 
9/3/24,210.60,76714220,$215.26 ,$219.90 ,$209.64 
9/4/24,219.41,80651770,$210.59 ,$222.22 ,$210.57 
9/5/24,230.17,119355000,$223.49 ,$235.00 ,$222.25 
9/6/24,210.73,112177000,$232.60 ,$233.60 ,$210.51 
9/9/24,216.27,67443520,$216.20 ,$219.87 ,$213.67 
9/10/24,226.17,78891140,$220.07 ,$226.40 ,$218.64 
9/11/24,228.13,83548630,$224.55 ,$228.47 ,$216.80 
9/12/24,229.81,72020040,$224.66 ,$231.45 ,$223.83 
9/13/24,230.29,59515110,$228.00 ,$232.67 ,$226.32 
9/16/24,226.78,54323000,$229.30 ,$229.96 ,$223.53 
9/17/24,227.87,66761640,$229.45 ,$234.57 ,$226.55 
9/18/24,227.20,78010200,$230.09 ,$235.68 ,$226.88 
9/19/24,243.92,102694600,$234.00 ,$244.24 ,$232.13 
9/20/24,238.25,99879070,$241.52 ,$243.99 ,$235.92 
9/23/24,250.00,86927190,$242.61 ,$250.00 ,$241.92 
9/24/24,254.27,88491000,$254.08 ,$257.19 ,$249.05 
9/25/24,257.02,65034320,$252.54 ,$257.05 ,$252.28 
9/26/24,254.22,67142190,$260.60 ,$261.75 ,$251.53 
9/27/24,260.46,70988070,$257.38 ,$260.70 ,$254.12 
9/30/24,261.63,80873380,$259.04 ,$264.86 ,$255.77 
10/1/24,258.02,87397610,$262.67 ,$263.98 ,$248.53 
10/2/24,249.02,93983930,$247.55 ,$251.16 ,$241.50 
10/3/24,240.66,80729240,$244.48 ,$249.79 ,$237.81 
10/4/24,250.08,86726290,$246.69 ,$250.96 ,$244.58 
10/7/24,240.83,68113270,$249.00 ,$249.83 ,$240.70 
10/8/24,244.50,56303160,$243.56 ,$246.21 ,$240.56 
10/9/24,241.05,66289530,$243.82 ,$247.43 ,$239.51 
10/10/24,238.77,83087060,$241.81 ,$242.79 ,$232.34 
10/11/24,217.80,142628900,$220.13 ,$223.34 ,$214.38 
10/14/24,219.16,86291920,$220.13 ,$221.91 ,$213.74 
10/15/24,219.57,62988790,$220.01 ,$224.26 ,$217.12 
10/16/24,221.33,49632820,$221.40 ,$222.82 ,$218.93 
10/17/24,220.89,50791780,$221.59 ,$222.08 ,$217.90 
10/18/24,220.70,49611870,$220.71 ,$222.28 ,$219.23 
10/21/24,218.85,47328990,$218.90 ,$220.48 ,$215.73 
10/22/24,217.97,43268740,$217.31 ,$218.22 ,$215.26 
10/23/24,213.65,80938890,$217.13 ,$218.72 ,$212.11 
10/24/24,260.48,204491900,$244.68 ,$262.12 ,$242.65 
10/25/24,269.19,161611900,$256.01 ,$269.49 ,$255.32 
10/28/24,262.51,107653600,$270.00 ,$273.54 ,$262.24 
10/29/24,259.52,80521750,$264.51 ,$264.98 ,$255.51 
